,CustomerName,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
757,Todd Boyes,14,67,45179.162999999986,442.5,467.0,106.0,56.767158434894164,58.66834170854271,58.66834170854271,58.38316421749543,Medium Value Customer
758,Todd Sumrall,18,75,103797.59087999999,381.0,616.0,647.0,48.877485567671584,77.38693467336684,77.38693467336684,73.11051730751254,Medium Value Customer
759,Tom Ashbrook,8,80,226419.33616000004,544.5,693.0,796.0,69.85246953175113,87.06030150753769,87.06030150753769,84.4791267111697,High Value Customer
760,Tom Boeckenhauer,25,93,95802.57419999997,285.0,779.5,596.0,36.561898652982684,97.92713567839196,97.92713567839196,88.72235012458057,High Value Customer
761,Tom Prescott,48,50,74076.83502,92.0,116.5,423.0,11.8024374599102,14.6356783919598,14.6356783919598,14.210692252152361,Low value Customer
762,Tom Stivers,19,69,72880.03240000003,367.5,521.0,410.0,47.14560615779346,65.45226130653266,65.45226130653266,62.70626303422178,Medium Value Customer
763,Tom Zandusky,8,73,52870.945560000015,544.5,583.5,181.0,69.85246953175113,73.30402010050251,73.30402010050251,72.7862875151898,Medium Value Customer
764,Tonja Turnell,12,84,98243.13110000003,486.5,734.5,611.0,62.411802437459905,92.27386934673368,92.27386934673368,87.7945593103426,High Value Customer
765,Tony Chapman,1,67,49708.755119999994,741.0,467.0,147.0,95.06093649775497,58.66834170854271,58.66834170854271,64.12723092692454,Medium Value Customer
766,Tony Molinari,40,80,59109.1341,139.0,693.0,252.0,17.831943553559974,87.06030150753769,87.06030150753769,76.67604781444103,High Value Customer
767,Tony Sayre,11,66,88922.1457,505.0,442.0,551.0,64.78511866581141,55.527638190954775,55.527638190954775,56.91626026218327,Medium Value Customer
768,Tracy Blumstein,18,91,93357.84972000001,381.0,774.5,584.0,48.877485567671584,97.29899497487438,97.29899497487438,90.03576856379395,High Value Customer
769,Tracy Collins,0,55,43158.496500000016,779.5,195.5,92.0,100.0,24.560301507537687,24.560301507537687,35.87625628140704,Low value Customer
770,Tracy Hopkins,5,55,67091.26349999999,636.5,195.5,344.0,81.65490699166132,24.560301507537687,24.560301507537687,33.12449233015623,Low value Customer
771,Tracy Poddar,14,68,54512.13510000001,442.5,495.0,198.0,56.767158434894164,62.1859296482412,62.1859296482412,61.373113966239146,Medium Value Customer
772,Tracy Zic,35,48,48203.2836,173.0,87.0,134.0,22.19371391917896,10.92964824120603,10.92964824120603,12.619258092901969,Low value Customer
773,Troy Blackwell,28,46,46284.93899999999,238.5,65.0,117.0,30.596536241180246,8.165829145728644,8.165829145728644,11.530435210046384,Low value Customer
774,Troy Staebel,20,83,99411.967,351.5,721.5,621.0,45.093008338678644,90.64070351758794,90.64070351758794,83.80854924075155,High Value Customer
775,Trudy Brown,30,69,67622.13349999997,213.5,521.0,351.0,27.38935214881334,65.45226130653266,65.45226130653266,59.74282493287476,Medium Value Customer
776,Trudy Glocke,5,75,104338.9805,636.5,616.0,649.0,81.65490699166132,77.38693467336684,77.38693467336684,78.027130521111,High Value Customer
777,Trudy Schmidt,84,56,45013.2792,28.0,221.5,103.0,3.5920461834509303,27.826633165829147,27.826633165829147,24.191445118472416,Low value Customer
778,Valerie Dominguez,0,67,76648.635,779.5,467.0,457.0,100.0,58.66834170854271,58.66834170854271,64.8680904522613,Medium Value Customer
779,Valerie Mitchum,13,68,88089.59428,463.0,495.0,542.0,59.397049390635026,62.1859296482412,62.1859296482412,61.76759760960027,Medium Value Customer
780,Valerie Takahito,7,72,90465.98209999998,572.5,569.0,561.0,73.44451571520206,71.4824120603015,71.4824120603015,71.77672760853658,Medium Value Customer
781,Vicky Freymann,13,49,68445.56199999999,463.0,100.5,360.0,59.397049390635026,12.625628140703519,12.625628140703519,19.641341328193246,Low value Customer
782,Victor Preis,28,58,56521.756400000006,238.5,267.5,218.0,30.596536241180246,33.60552763819096,33.60552763819096,33.154178928639354,Low value Customer
783,Victoria Brennan,4,45,59064.116,665.0,56.5,250.0,85.3110968569596,7.097989949748744,7.097989949748744,18.82995598583037,Low value Customer
784,Victoria Pisteka,75,60,82584.4279,37.5,308.0,501.0,4.810776138550353,38.69346733668342,38.69346733668342,33.61106365696346,Low value Customer
785,Victoria Wilson,6,66,84436.68899999998,600.5,442.0,521.0,77.03656189865298,55.527638190954775,55.527638190954775,58.753976747109505,Medium Value Customer
786,Vivek Gonzalez,110,50,46030.0035,12.0,116.5,114.0,1.539448364336113,14.6356783919598,14.6356783919598,12.671243887816248,Low value Customer
787,Vivek Grady,2,61,159085.52435999995,699.0,329.0,778.0,89.67286722257857,41.33165829145729,41.33165829145729,48.58283963112548,Low value Customer
788,Vivek Sundaresam,22,40,50235.563,312.5,22.0,151.0,40.089801154586276,2.763819095477387,2.763819095477387,8.36271640434372,Low value Customer
789,Vivian Mathis,8,36,22418.82799999999,544.5,11.5,4.0,69.85246953175113,1.4447236180904524,1.4447236180904524,11.705885505139554,Low value Customer
790,William Brown,20,84,75576.77720000003,351.5,734.5,439.0,45.093008338678644,92.27386934673368,92.27386934673368,85.19674019552542,High Value Customer
791,Xylona Preis,43,61,70356.18320000001,113.5,329.0,379.0,14.560615779345735,41.33165829145729,41.33165829145729,37.31600191464055,Low value Customer
792,Yana Sorensen,4,62,101036.84599999999,665.0,351.5,631.0,85.3110968569596,44.15829145728643,44.15829145728643,50.331212267237404,Medium Value Customer
793,Yoseph Carroll,4,56,103383.04880000002,665.0,221.5,645.0,85.3110968569596,27.826633165829147,27.826633165829147,36.44930271949872,Low value Customer
794,Zuschuss Carroll,3,85,155694.72177999996,676.5,744.5,777.0,86.78640153944836,93.53015075376885,93.53015075376885,92.51858837162078,High Value Customer
795,Zuschuss Donatelli,1,54,43058.35620000002,741.0,173.5,91.0,95.06093649775497,21.7964824120603,21.7964824120603,32.7861505249145,Low value Customer
